metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
mrr5,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.04006699160935657,0.0,-0.04401549288584964,-0.0361184903328635,1170,2241,11566,15303416.0,2.078573998699428e-79,3.7414331976589704e-78,True
mrr5,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.05049631657430282,0.0,-0.05464756391450494,-0.0463450692341007,1129,2472,11376,14625330.0,1.530029477540441e-116,4.284082537113234e-115,True
mrr5,bge_m3_hybrid_315,bge_m3_hybrid_513,-0.00046960895595468606,0.0,-0.0017175098335477357,0.0007782919216383635,464,473,14040,6728283.0,0.7554239433872298,1.0,False
mrr5,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,-0.00046960895595468606,0.0,-0.0017175098335477357,0.0007782919216383635,464,473,14040,6728283.0,0.7554239433872298,1.0,False
mrr5,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,-0.00046960895595468606,0.0,-0.0017175098335477357,0.0007782919216383635,464,473,14040,6728283.0,0.7554239433872298,1.0,False
mrr5,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.043097193474438585,0.0,-0.047001912753002834,-0.039192474195874336,1112,2274,11591,14536971.5,1.2834569672360468e-93,2.823605327919303e-92,True
mrr5,bge_m3_hybrid_315,reranked_results,0.0938182991698382,0.0,0.0886157850948422,0.09902081324483421,3103,1039,10835,12981324.5,2.2924328524026324e-238,7.335785127688424e-237,True
mrr5,bge_m3_hybrid_315,nemotron_topk400,0.13650597582960539,0.0,0.13123111633101683,0.14178083532819394,3708,594,10675,7243384.5,0.0,0.0,True
mrr5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.12749660590683493,0.0,0.12239157307587382,0.13260163873779604,3467,556,10954,6868768.5,0.0,0.0,True
mrr5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14462731744230042,0.0,0.13919036106951083,0.15006427381509002,3931,662,10384,7955464.5,0.0,0.0,True
mrr5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.14384945805791102,0.0,0.13843344358325693,0.1492654725325651,3896,649,10432,7815537.0,0.0,0.0,True
mrr5,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.01042932496494625,0.0,-0.012649831609514894,-0.008208818320377606,739,1140,13098,10351976.0,1.1990923529823047e-20,1.7986385294734572e-19,True
mrr5,bge_m3_hybrid_414,bge_m3_hybrid_513,0.03959738265340189,0.0,0.03567146315518512,0.043523302151618655,2239,1165,11573,15256592.5,1.1597051432133407e-79,2.4353808007480154e-78,True
mrr5,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.03959738265340189,0.0,0.03567146315518512,0.043523302151618655,2239,1165,11573,15256592.5,1.1597051432133407e-79,2.4353808007480154e-78,True
mrr5,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.03959738265340189,0.0,0.03567146315518512,0.043523302151618655,2239,1165,11573,15256592.5,1.1597051432133407e-79,2.4353808007480154e-78,True
mrr5,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.0030302018650820144,0.0,-0.004209650540802162,-0.0018507531893618666,318,433,14226,4634538.0,2.2309145328549097e-05,0.00020078230795694187,True
mrr5,bge_m3_hybrid_414,reranked_results,0.13388529077919478,0.0,0.12830029922767858,0.139470282330711,3851,961,10165,11400690.5,0.0,0.0,True
mrr5,bge_m3_hybrid_414,nemotron_topk400,0.17657296743896198,0.0,0.17084563537558334,0.1823002995023406,4527,616,9834,7065784.5,0.0,0.0,True
mrr5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.1675635975161915,0.0,0.16197353267812364,0.17315366235425933,4289,584,10104,6786824.5,0.0,0.0,True
mrr5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.18469430905165699,0.0,0.17886372821411733,0.19052488988919664,4720,621,9636,7077619.5,0.0,0.0,True
mrr5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.1839164496672676,0.0,0.17810687228856523,0.18972602704597,4687,608,9682,6939981.0,0.0,0.0,True
mrr5,bge_m3_hybrid_424,bge_m3_hybrid_513,0.05002670761834813,0.0,0.04588274324874388,0.05417067198795238,2488,1134,11355,14695570.5,2.768361804897774e-117,8.5819215951831e-116,True
mrr5,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.05002670761834813,0.0,0.04588274324874388,0.05417067198795238,2488,1134,11355,14695570.5,2.768361804897774e-117,8.5819215951831e-116,True
mrr5,bge_m3_hybrid_424,bge_m3_hybrid_513_tk500,0.05002670761834813,0.0,0.04588274324874388,0.05417067198795238,2488,1134,11355,14695570.5,2.768361804897774e-117,8.5819215951831e-116,True
mrr5,bge_m3_hybrid_424,bge_m3_hybrid_514,0.007399123099864236,0.0,0.005277071017812618,0.009521175181915854,1044,776,13157,10891335.5,2.0016958491270213e-10,2.6022046038651278e-09,True
mrr5,bge_m3_hybrid_424,reranked_results,0.14431461574414103,0.0,0.13860614817712888,0.1500230833111532,4050,951,9976,11134820.0,0.0,0.0,True
mrr5,bge_m3_hybrid_424,nemotron_topk400,0.18700229240390823,0.0,0.18114232762846877,0.19286225717934768,4736,611,9630,6946249.0,0.0,0.0,True
mrr5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron,0.17799292248113777,0.0,0.17226172338769308,0.18372412157458246,4503,585,9889,6730124.5,0.0,0.0,True
mrr5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.19512363401660324,0.0,0.18918366772917622,0.20106360030403025,4907,606,9464,6831689.5,0.0,0.0,True
mrr5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk500,0.19434577463221384,0.0,0.18842452336483242,0.20026702589959525,4873,594,9510,6705074.0,0.0,0.0,True
mrr5,bge_m3_hybrid_513,bge_m3_hybrid_513_tk1000,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
mrr5,bge_m3_hybrid_513,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
mrr5,bge_m3_hybrid_513,bge_m3_hybrid_514,-0.042627584518483905,0.0,-0.046512188430187715,-0.038742980606780095,1096,2265,11616,14359385.0,6.863512525306107e-95,1.7158781313265269e-93,True
mrr5,bge_m3_hybrid_513,reranked_results,0.0942879081257929,0.0,0.08907089449626165,0.09950492175532413,3121,1045,10811,13041236.5,8.092392348551898e-240,2.8323373219931643e-238,True
mrr5,bge_m3_hybrid_513,nemotron_topk400,0.1369755847855601,0.0,0.13170152120773165,0.14224964836338855,3703,581,10693,7084630.0,0.0,0.0,True
mrr5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron,0.1279662148627896,0.0,0.12286318277688132,0.1330692469486979,3458,542,10977,6698698.5,0.0,0.0,True
